model_id,prop_id,comparison,gold_answer,qid,pair_id,direction,temperature,top_p,max_new_tokens,n,yes_count,no_count,unknown_count,refused_count,p_yes,p_no,p_unknown,p_refused,p_correct,majority_label
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,86158ef371506ae3471f5322ea9ec45bc26729ce014d9936ad6dab9fcb94336d_rev,86158ef371506ae3471f5322ea9ec45bc26729ce014d9936ad6dab9fcb94336d,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,98dbb96e22ecbb459f4bebf3132ea2ea02478348085d8455b65722bdf5557bc5_fwd,98dbb96e22ecbb459f4bebf3132ea2ea02478348085d8455b65722bdf5557bc5,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,a2dbd54c37fffe93d38e7dde35264019eab71ba8783c4d40856a06d1ed772ff7_rev,a2dbd54c37fffe93d38e7dde35264019eab71ba8783c4d40856a06d1ed772ff7,rev,0.7,0.9,2000,10,7,3,0,0,0.7,0.3,0.0,0.0,0.7,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,ba93ba69229d68825e27eb03a8bc1313775cf21704e7725d997d315de7566d21_rev,ba93ba69229d68825e27eb03a8bc1313775cf21704e7725d997d315de7566d21,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,cd03c93972cc796e91564818c3379b5651c4aa28ac58d2b20584cbb755203eef_fwd,cd03c93972cc796e91564818c3379b5651c4aa28ac58d2b20584cbb755203eef,fwd,0.7,0.9,2000,10,9,0,1,0,0.9,0.0,0.1,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,d105ba0b7627dabf35a87adcbcb72d3a3fb10b112025710dcd23ca2badc193d3_rev,d105ba0b7627dabf35a87adcbcb72d3a3fb10b112025710dcd23ca2badc193d3,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,da7a7942b0639051162a2fc3f802e6831100e754e47ac1a03ec1d1b9e2231e04_fwd,da7a7942b0639051162a2fc3f802e6831100e754e47ac1a03ec1d1b9e2231e04,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,YES,fd5f291e39b73a3aef81c274c7ae38c91aee79b51f836d59485a0fef62ca245f_rev,fd5f291e39b73a3aef81c274c7ae38c91aee79b51f836d59485a0fef62ca245f,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,NO,0b97aa11c52dfd46ed748ce35999419e371e879a09153fbae0bdb910cb3dc59b_rev,0b97aa11c52dfd46ed748ce35999419e371e879a09153fbae0bdb910cb3dc59b,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,NO,a22ed191f3b10f81597710cac7195f1866ea0c03886016677adf8b87c8a61a95_rev,a22ed191f3b10f81597710cac7195f1866ea0c03886016677adf8b87c8a61a95,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,NO,d7862121c2a33b6c1dabb732a19191596c29864402cbf924591b25c6b373fae1_rev,d7862121c2a33b6c1dabb732a19191596c29864402cbf924591b25c6b373fae1,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,YES,0b97aa11c52dfd46ed748ce35999419e371e879a09153fbae0bdb910cb3dc59b_fwd,0b97aa11c52dfd46ed748ce35999419e371e879a09153fbae0bdb910cb3dc59b,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,YES,a22ed191f3b10f81597710cac7195f1866ea0c03886016677adf8b87c8a61a95_fwd,a22ed191f3b10f81597710cac7195f1866ea0c03886016677adf8b87c8a61a95,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,YES,d7862121c2a33b6c1dabb732a19191596c29864402cbf924591b25c6b373fae1_fwd,d7862121c2a33b6c1dabb732a19191596c29864402cbf924591b25c6b373fae1,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,50b568cbe7cb997db46e8b82eeb31ed627a5b11587fa6bf31681e26b13c64f67_fwd,50b568cbe7cb997db46e8b82eeb31ed627a5b11587fa6bf31681e26b13c64f67,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,5da8aed984cff55971ac9d84c92996f5ef9e2d130e3db25de6f4c8b47e0d84b3_rev,5da8aed984cff55971ac9d84c92996f5ef9e2d130e3db25de6f4c8b47e0d84b3,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,79bcb18b86c3430c6a8024727f87a8d117a79263f9682bd073a696bbaea68a30_rev,79bcb18b86c3430c6a8024727f87a8d117a79263f9682bd073a696bbaea68a30,rev,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,95a79d740a0fbe822e71e21887129aa18e53e01abfc2a7d1becd8c6bddb7fbb6_rev,95a79d740a0fbe822e71e21887129aa18e53e01abfc2a7d1becd8c6bddb7fbb6,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,98ca5ca312c5b30f6b10c3f6b116765a020fb5f8f134bdacac1280995798d0e7_fwd,98ca5ca312c5b30f6b10c3f6b116765a020fb5f8f134bdacac1280995798d0e7,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,9d2d254b52923c5b67eb393933b7780f3d7be12285e17936e841d21c81e57e6f_rev,9d2d254b52923c5b67eb393933b7780f3d7be12285e17936e841d21c81e57e6f,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,9e8dfd61b9a0d44f41beb51cf416d28fa010becb698810a44e0d4b9d05ba9411_fwd,9e8dfd61b9a0d44f41beb51cf416d28fa010becb698810a44e0d4b9d05ba9411,fwd,0.7,0.9,2000,10,2,8,0,0,0.2,0.8,0.0,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,b24183dc62e8e4e642eeae59d8cb4d56dc8dcdd96730e87fe839120c36ed6b25_fwd,b24183dc62e8e4e642eeae59d8cb4d56dc8dcdd96730e87fe839120c36ed6b25,fwd,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,NO,ca58463f81278888902b358a9e615564764b4d83ffe029cfe675c9ac6c688787_rev,ca58463f81278888902b358a9e615564764b4d83ffe029cfe675c9ac6c688787,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,50b568cbe7cb997db46e8b82eeb31ed627a5b11587fa6bf31681e26b13c64f67_rev,50b568cbe7cb997db46e8b82eeb31ed627a5b11587fa6bf31681e26b13c64f67,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,5da8aed984cff55971ac9d84c92996f5ef9e2d130e3db25de6f4c8b47e0d84b3_fwd,5da8aed984cff55971ac9d84c92996f5ef9e2d130e3db25de6f4c8b47e0d84b3,fwd,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,79bcb18b86c3430c6a8024727f87a8d117a79263f9682bd073a696bbaea68a30_fwd,79bcb18b86c3430c6a8024727f87a8d117a79263f9682bd073a696bbaea68a30,fwd,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,95a79d740a0fbe822e71e21887129aa18e53e01abfc2a7d1becd8c6bddb7fbb6_fwd,95a79d740a0fbe822e71e21887129aa18e53e01abfc2a7d1becd8c6bddb7fbb6,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,98ca5ca312c5b30f6b10c3f6b116765a020fb5f8f134bdacac1280995798d0e7_rev,98ca5ca312c5b30f6b10c3f6b116765a020fb5f8f134bdacac1280995798d0e7,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,9d2d254b52923c5b67eb393933b7780f3d7be12285e17936e841d21c81e57e6f_fwd,9d2d254b52923c5b67eb393933b7780f3d7be12285e17936e841d21c81e57e6f,fwd,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,9e8dfd61b9a0d44f41beb51cf416d28fa010becb698810a44e0d4b9d05ba9411_rev,9e8dfd61b9a0d44f41beb51cf416d28fa010becb698810a44e0d4b9d05ba9411,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,b24183dc62e8e4e642eeae59d8cb4d56dc8dcdd96730e87fe839120c36ed6b25_rev,b24183dc62e8e4e642eeae59d8cb4d56dc8dcdd96730e87fe839120c36ed6b25,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,YES,ca58463f81278888902b358a9e615564764b4d83ffe029cfe675c9ac6c688787_fwd,ca58463f81278888902b358a9e615564764b4d83ffe029cfe675c9ac6c688787,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,NO,030886e70582a1f605e123ad80fb12a28e62c77d311021b7030bdad0abace188_rev,030886e70582a1f605e123ad80fb12a28e62c77d311021b7030bdad0abace188,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,NO,99cc755d6cdcbb46ab008d0916321452156f388b22b493a1979d18daf82c5b53_rev,99cc755d6cdcbb46ab008d0916321452156f388b22b493a1979d18daf82c5b53,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,NO,a5a129b9f642a1aaa5970cbd288c906ad1725cef41a2aa3c29ce878225f37735_rev,a5a129b9f642a1aaa5970cbd288c906ad1725cef41a2aa3c29ce878225f37735,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,YES,030886e70582a1f605e123ad80fb12a28e62c77d311021b7030bdad0abace188_fwd,030886e70582a1f605e123ad80fb12a28e62c77d311021b7030bdad0abace188,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,YES,99cc755d6cdcbb46ab008d0916321452156f388b22b493a1979d18daf82c5b53_fwd,99cc755d6cdcbb46ab008d0916321452156f388b22b493a1979d18daf82c5b53,fwd,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,YES,a5a129b9f642a1aaa5970cbd288c906ad1725cef41a2aa3c29ce878225f37735_fwd,a5a129b9f642a1aaa5970cbd288c906ad1725cef41a2aa3c29ce878225f37735,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,1fc81bfeeab0c3602a1632062ee5a23b6fec8cb2541c2a9bc12d0c47e92b031d_fwd,1fc81bfeeab0c3602a1632062ee5a23b6fec8cb2541c2a9bc12d0c47e92b031d,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,2112071c6d68a23395587cb57df5c7d5b8cad9c87ba442578766261c26939a21_rev,2112071c6d68a23395587cb57df5c7d5b8cad9c87ba442578766261c26939a21,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,2385e892b7e68e0be03a51244a7566c05df13a020fb3b4337e2607bf0333b3ae_rev,2385e892b7e68e0be03a51244a7566c05df13a020fb3b4337e2607bf0333b3ae,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,5b27153f62d516aacecefb54b5a8bbb0ae58890de0361e7cc81c879ea48b0bc1_fwd,5b27153f62d516aacecefb54b5a8bbb0ae58890de0361e7cc81c879ea48b0bc1,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,6c1a47ed08d3813ae5e930a803b395fb5b7fcb1947625958c0a4a93363c0144c_rev,6c1a47ed08d3813ae5e930a803b395fb5b7fcb1947625958c0a4a93363c0144c,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,6e5ddf48cc358e44c13f6555835919e0492169bd866cde8b90c97666ee070b10_fwd,6e5ddf48cc358e44c13f6555835919e0492169bd866cde8b90c97666ee070b10,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,a4b0aaf7cc8f230aed4d3323232bc3fe412e55285374e42f879630f0d487a84e_fwd,a4b0aaf7cc8f230aed4d3323232bc3fe412e55285374e42f879630f0d487a84e,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,d8b0d3843a8ffe8346aad3839997b6bd9d917fa25dcc85f77d51cee5fead6e4f_rev,d8b0d3843a8ffe8346aad3839997b6bd9d917fa25dcc85f77d51cee5fead6e4f,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,df54eabe91dea57ac385d3e236aff0412806247906cb783c3b4b585a7926a01c_fwd,df54eabe91dea57ac385d3e236aff0412806247906cb783c3b4b585a7926a01c,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,e52859b1d29cd239a5877d6df08c10d48a0a9a26c66a724cf50562b80e46a411_fwd,e52859b1d29cd239a5877d6df08c10d48a0a9a26c66a724cf50562b80e46a411,fwd,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,fc77092e5407afbc711db169ee3594c5cfc2fc959f2fc890565048f979667423_fwd,fc77092e5407afbc711db169ee3594c5cfc2fc959f2fc890565048f979667423,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,fda8ee3c03355934d9b42f9317baeca07559e0472f4f5e81d3b919768c7cf2be_fwd,fda8ee3c03355934d9b42f9317baeca07559e0472f4f5e81d3b919768c7cf2be,fwd,0.7,0.9,2000,10,0,9,1,0,0.0,0.9,0.1,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,NO,ff02aff688fae9dfe30a61c39adc638a7438ee9d82716f328a902520fa7ec8c0_rev,ff02aff688fae9dfe30a61c39adc638a7438ee9d82716f328a902520fa7ec8c0,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,1fc81bfeeab0c3602a1632062ee5a23b6fec8cb2541c2a9bc12d0c47e92b031d_rev,1fc81bfeeab0c3602a1632062ee5a23b6fec8cb2541c2a9bc12d0c47e92b031d,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,2112071c6d68a23395587cb57df5c7d5b8cad9c87ba442578766261c26939a21_fwd,2112071c6d68a23395587cb57df5c7d5b8cad9c87ba442578766261c26939a21,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,2385e892b7e68e0be03a51244a7566c05df13a020fb3b4337e2607bf0333b3ae_fwd,2385e892b7e68e0be03a51244a7566c05df13a020fb3b4337e2607bf0333b3ae,fwd,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,5b27153f62d516aacecefb54b5a8bbb0ae58890de0361e7cc81c879ea48b0bc1_rev,5b27153f62d516aacecefb54b5a8bbb0ae58890de0361e7cc81c879ea48b0bc1,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,6c1a47ed08d3813ae5e930a803b395fb5b7fcb1947625958c0a4a93363c0144c_fwd,6c1a47ed08d3813ae5e930a803b395fb5b7fcb1947625958c0a4a93363c0144c,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,6e5ddf48cc358e44c13f6555835919e0492169bd866cde8b90c97666ee070b10_rev,6e5ddf48cc358e44c13f6555835919e0492169bd866cde8b90c97666ee070b10,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,a4b0aaf7cc8f230aed4d3323232bc3fe412e55285374e42f879630f0d487a84e_rev,a4b0aaf7cc8f230aed4d3323232bc3fe412e55285374e42f879630f0d487a84e,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,d8b0d3843a8ffe8346aad3839997b6bd9d917fa25dcc85f77d51cee5fead6e4f_fwd,d8b0d3843a8ffe8346aad3839997b6bd9d917fa25dcc85f77d51cee5fead6e4f,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,df54eabe91dea57ac385d3e236aff0412806247906cb783c3b4b585a7926a01c_rev,df54eabe91dea57ac385d3e236aff0412806247906cb783c3b4b585a7926a01c,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,e52859b1d29cd239a5877d6df08c10d48a0a9a26c66a724cf50562b80e46a411_rev,e52859b1d29cd239a5877d6df08c10d48a0a9a26c66a724cf50562b80e46a411,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,fc77092e5407afbc711db169ee3594c5cfc2fc959f2fc890565048f979667423_rev,fc77092e5407afbc711db169ee3594c5cfc2fc959f2fc890565048f979667423,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,fda8ee3c03355934d9b42f9317baeca07559e0472f4f5e81d3b919768c7cf2be_rev,fda8ee3c03355934d9b42f9317baeca07559e0472f4f5e81d3b919768c7cf2be,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,YES,ff02aff688fae9dfe30a61c39adc638a7438ee9d82716f328a902520fa7ec8c0_fwd,ff02aff688fae9dfe30a61c39adc638a7438ee9d82716f328a902520fa7ec8c0,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,NO,1d2b9810d7fb06db80a3ea2b53b224214432fe8131d125067429218818607b4a_rev,1d2b9810d7fb06db80a3ea2b53b224214432fe8131d125067429218818607b4a,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,NO,32792a48762a9e62b2ebd3f814c60c4d470d2935a7868bc19608211a1b6dee73_rev,32792a48762a9e62b2ebd3f814c60c4d470d2935a7868bc19608211a1b6dee73,rev,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.7,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,NO,d9a90a8260a6f2cb64f5d45599d82f79739f0f86c14e7a59aba1c92539db5c3b_rev,d9a90a8260a6f2cb64f5d45599d82f79739f0f86c14e7a59aba1c92539db5c3b,rev,0.7,0.9,2000,10,2,8,0,0,0.2,0.8,0.0,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,YES,1d2b9810d7fb06db80a3ea2b53b224214432fe8131d125067429218818607b4a_fwd,1d2b9810d7fb06db80a3ea2b53b224214432fe8131d125067429218818607b4a,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,YES,32792a48762a9e62b2ebd3f814c60c4d470d2935a7868bc19608211a1b6dee73_fwd,32792a48762a9e62b2ebd3f814c60c4d470d2935a7868bc19608211a1b6dee73,fwd,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,YES,d9a90a8260a6f2cb64f5d45599d82f79739f0f86c14e7a59aba1c92539db5c3b_fwd,d9a90a8260a6f2cb64f5d45599d82f79739f0f86c14e7a59aba1c92539db5c3b,fwd,0.7,0.9,2000,10,7,3,0,0,0.7,0.3,0.0,0.0,0.7,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,003318f693724f868c8f72bddaa24f757cb755abc6f6956a9d93d8875d1f37eb_fwd,003318f693724f868c8f72bddaa24f757cb755abc6f6956a9d93d8875d1f37eb,fwd,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,004d261f9a1bc87000145b0719fb51b34ba5ed808e786e440b3b41261d93b1bd_fwd,004d261f9a1bc87000145b0719fb51b34ba5ed808e786e440b3b41261d93b1bd,fwd,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.4,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,05fa020f9148412eaf162c641d0a3efb69b9f28de150a432e98534db7673cd69_fwd,05fa020f9148412eaf162c641d0a3efb69b9f28de150a432e98534db7673cd69,fwd,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,0fbd261cb7f315c396c431922d27e26c3d52267e09f4ad8e5094b56adb83f4a1_fwd,0fbd261cb7f315c396c431922d27e26c3d52267e09f4ad8e5094b56adb83f4a1,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,1035c499f78522934db7dae77ae6fa106367866e78c3d9fe14cc57dff63e4ae7_fwd,1035c499f78522934db7dae77ae6fa106367866e78c3d9fe14cc57dff63e4ae7,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,10f8c7bb963664cac1f105e5365276f0018a9f356f8f243cad9c5a29b6bd1f66_fwd,10f8c7bb963664cac1f105e5365276f0018a9f356f8f243cad9c5a29b6bd1f66,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,125fcb494ce00c70a68d8bf48acc0897603fedb6e51794e307b8820fc4b1784d_fwd,125fcb494ce00c70a68d8bf48acc0897603fedb6e51794e307b8820fc4b1784d,fwd,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.7,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,12f46200bf236d5f3f0ef62d57376b9b73fd9b7a0f1dd6613992f753c063fac1_fwd,12f46200bf236d5f3f0ef62d57376b9b73fd9b7a0f1dd6613992f753c063fac1,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,NO,170e0761b2098fb49e255a79c7212f5c48b00df3570daac85b32a30269750df4_fwd,170e0761b2098fb49e255a79c7212f5c48b00df3570daac85b32a30269750df4,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
