model_id,prop_id,comparison,pair_id,x_name,y_name,x_value,y_value,temperature,top_p,max_new_tokens,fwd_gold,rev_gold,fwd_n,rev_n,fwd_p_yes,rev_p_yes,fwd_p_no,rev_p_no,fwd_p_correct,rev_p_correct,fwd_majority_label,rev_majority_label,same_yes_no_majority,yes_yes_majority,no_no_majority,abs_p_yes_gap,abs_p_correct_gap
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,a32b8f27aa82586b0e0ee55a20f7097d2975d9b37603c720d6c30e89e836d9b8,"73142, OK","35749, AL",-97.63895,-86.75662,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,a9474b55187accea2eb29b7073763dc530221ac67aac30b50b0c3f6c3ad7d2b0,"73505, OK","35749, AL",-98.4834,-86.75662,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,ac00206ec8f9d834fc5b49396bbfb1655800d17500e3c3d18ca80942e8aa7ed5,"77388, TX","32095, FL",-95.46764,-81.40927,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,ad60e73cf0c3d0b5c3be8735d64f97f57af0ba3c7fef51d3f16f0c00a1feff32,"97229, OR","99324, WA",-122.81026,-118.38542,0.7,0.9,2000,NO,YES,10,10,0.1,0.4,0.9,0.6,0.9,0.4,NO,NO,True,False,True,0.30000000000000004,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,b2a50c6c3cdf63d0f5c4f081c67ea4b876d22e506b6cb8c7caafb420c25b7a24,"90805, CA","85132, AZ",-118.18051,-111.19119,0.7,0.9,2000,NO,YES,10,10,0.0,0.7,1.0,0.2,1.0,0.7,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,b8a0fba991bf43b80c53c6d11582ee647033c8580d1fd6261f9e89a6ac0d3a52,"66217, KS","61801, IL",-94.77741,-88.21175,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,bb341bf524183afd7bb07efe91f9685142595fd0bf51ed3aa1ce7ab488477460,"90035, CA","85013, AZ",-118.38577,-112.08294,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,bf5c4bee6d6c659fa689f9c9253926412e2d114ff72024e4eea52c0c232dd583,"64701, MO","43160, OH",-94.3378,-83.43917,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,c1caab71631eceac96baee31e3ddcff32c4c386b1de669aab56c475901dc6659,"66220, KS","40219, KY",-94.8218,-85.68877,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,c86bda16606cb7ad8f889f6e4d4b3f72185096d0dfedf7c2083f4619319a1cf6,"88048, NM","76247, TX",-106.6581,-97.33154,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,c9e2c3a099d34a601ca297a1ffd45bb979b4ceaed9228d86f563c000a9c53776,"72023, AR","30346, GA",-92.05925,-84.33881,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,ca9d77424bd6f590afd566469e7177c85f03b0e623f1a3c5a44af2f3989a706b,"91352, CA","85396, AZ",-118.36596,-112.64635,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,cb8a827c4e808f67cbdebc092110bbb3a28ea7f5d2ea9c1a74ad4d19e8f5244e,"64701, MO","40109, KY",-94.3378,-85.75469,0.7,0.9,2000,NO,YES,10,10,0.3,1.0,0.7,0.0,0.7,1.0,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,cbc36901cd00936e4e7085442bcc2031f58509ef7346146329c641a1dc0a2f20,"77340, TX","39367, MS",-95.53441,-88.6644,0.7,0.9,2000,NO,YES,10,10,0.9,0.6,0.1,0.2,0.1,0.6,YES,YES,True,True,False,0.30000000000000004,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,cfa42debcaa894488b79d7079785ef823e892dc5dbbf5e83d366692d70d9aa4c,"68152, NE","44116, OH",-95.99995,-81.85194,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,d0433abeaae928744b1751a93737443404fd6e6a83e8938070072ad6499277b5,"76210, TX","31210, GA",-97.0962,-83.7356,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,d1b5f39d762d7224a009bc3ff1cf43cfcbf4a41487e38a2d05376c5532392765,"76008, TX","36107, AL",-97.62738,-86.2795,0.7,0.9,2000,NO,YES,10,10,0.3,0.9,0.7,0.1,0.7,0.9,NO,YES,False,False,False,0.6000000000000001,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,d1e7490b440b2a2c203dd3deee0e1757acddb04fe2495967b3e29002a97055b2,"50703, IA","49337, MI",-92.28195,-85.71437,0.7,0.9,2000,NO,YES,10,10,0.1,0.3,0.9,0.7,0.9,0.3,NO,NO,True,False,True,0.19999999999999998,0.6000000000000001
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,d9cdf59d9026cc5380bff7e49e030aae0601a95b1869176f14ca5293ba1b9339,"62204, IL","24486, VA",-90.09642,-78.92925,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.0,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,e42f56f58177e9abfe611a76d3b0de6bd85dcf418ae3631a46d58c2eef7d5d1e,"66220, KS","45204, OH",-94.8218,-84.57225,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,eaad663944c7409b3d81e7cc067f16b6f7d411847373871b15775d9e30eab62d,"74105, OK","38834, MS",-95.9641,-88.56027,0.7,0.9,2000,NO,YES,10,10,0.2,0.9,0.8,0.1,0.8,0.9,NO,YES,False,False,False,0.7,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,eecb57b9eb699ea92567503f6b8e9664231fa1dbdeaeaf212eb8c4752b6d5b49,"72114, AR","30342, GA",-92.26024,-84.37429,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,ef46087eacc399f590057adf314e5978738d25e50b29016947d404c56119280a,"77362, TX","32095, FL",-95.67237,-81.40927,0.7,0.9,2000,NO,YES,10,10,0.1,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,f26d1a9adf625939d0eb77f7122b283d0ed038fb0aaa52017ca7380927145727,"70444, LA","32095, FL",-90.48707,-81.40927,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,fe6367f46ecff40ef34025a5b1e989259855d5f5457ca46c4e4766f54db2c7c5,"73025, OK","72114, AR",-97.5727,-92.26024,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,1.0,0.4,1.0,0.6,NO,YES,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,ff94555f3ca55b412f9bdbed1beae65f2c88b2ef4d9255eadfdea84bcc423f6b,"76114, TX","31210, GA",-97.40417,-83.7356,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,lt,d570c3d4ffc36e655c82f5c2fad8846ac888f7a34efc382e0e6c6ad07a280deb,"44627, OH","28512, NC",-81.83393,-76.77505,0.7,0.9,2000,YES,NO,10,10,0.8,0.0,0.2,1.0,0.8,1.0,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,0c3843a5c8a10651d6d7e347b5fbbfdfa55ba55c0ee775e936812d31a590495f,Saint-Léonard underground lake,Gulf of Oman,6000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,12f26251d04469f623ae0e78575b05f85d8b4a69ccac0a75c900f85250eb8252,Red Lake (Romania),Gulf of Oman,114700.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,1593f327a5c21e8d53dc2ffe82b9e8f7bf37cbdc98ce2fc37abaab0a7013d07c,Trúc Bạch Lake,Gulf of Oman,90000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,176e60e90ff419d9984f658b6fdec8c6d84d87fcc21789ac9477355193ecd4c9,Lake Tali Karng,Gulf of Oman,140000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,1c61182b2ad23ee9a087cab924dea711b32ca09196ae0a4a06d02dbe9549920c,Bâlea Lake,Sulu Sea,47000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,1c7fb229f7cddc239c1be7453f23d8bbcbbf1d4c2ca311655f1826e9cbe567b4,Saint-Léonard underground lake,Java Sea,6000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,209870bf587857c904d4001c4e49fd0ba3616b943f5ab842978c2462f4c5288c,Lake Agnes (Alberta),Gulf of Oman,52000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,216b539234a4d413fdbcc7ff66df8b2e7bed35549c2454c24ac7e1bbe65617cb,Lake Tuendae,Gulf of Oman,5600.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,2231003c9b7d978de97a7c5da75566d4a945e00ece4aaa7a5a803011e1f06830,Lago di Saoseo,Gulf of Oman,25000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,235ddd38084b3a0bcb3e58fe407766a71264bee812e5a0127cb0a5af5d9feea9,Lake Parz,Gulf of Oman,30000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,255e2ef6a9edda8d8ff88d93241df74b4908cc2840d188389ab37a981f2f38f1,Lake Tuendae,Sulu Sea,5600.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,25c306389583599c95a2efe03c1190948e6a25fcaaafffb0dba121ced2f6d4ba,Cosmeston Lakes Country Park,Sulu Sea,150000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,28bd5aede263e67f6ede71e21aabe1e308409c6f7f68b9e56da0764ac2d8ac6e,Heart Lake (Ontario),Gulf of Oman,175000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,2a4e1d0d7a2cc2a911462ad2f6c9b52c1154a001fdd8ca4af012561bbe1d9a19,Lake Agnes (Alberta),Java Sea,52000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,2e0e42e3458f9e4a0dd5fa9ba2bbea51a2eddc76e7925dbb1983892d8a986509,Moqua Well,Java Sea,2000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.0,1.0,0.8,1.0,0.0,NO,NO,True,False,True,0,1.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,3092a16256eb077fb91242cb0525a086b72e9633aa3e72c53af5ed0de13bd63c,Gormire Lake,Sulu Sea,64000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,1.0,0.4,1.0,0.6,NO,YES,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,31b943a4ea67f707322af8813adb428529cfda86dbbe1f2a959d82dedaeea263,Għajn Tuffieħa,Java Sea,54300.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,33348c7668dd2cb4df4f930482eeb6e9f6a4ad396e73f87a2c5213ebff21ff75,Lake Parz,Sulu Sea,30000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.5,1.0,0.5,NO,NO,True,False,True,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,3376dbfff2b84e75afe38bfe567340a4618d8d5bb466d146506ff2764cb80344,Avalanche Lake (New York),Sulu Sea,36421.7,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,346e1c4dcde833289daf5105784da72006785f972e5e483e430d009bf2866d5f,Turtle Lake (Tbilisi),Sulu Sea,34000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,358319d2555a186b91a1b73d453b725d53bd6a2a3e0e849e3a3a33e9ada91b42,Lake Agnes (Alberta),Sulu Sea,52000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,376d15535946da619b9aa2b35ef7473212864fafbf3766035d532914bbcc0a83,Borax Lake (Oregon),Java Sea,40468.6,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,378a5905822cb2c9a8726a9901fa2ac47b601319b9d8d0e2bb863028165b3256,Riffelsee,Gulf of Oman,4500.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,3cbd42fc95dfd12130f4a0e6972ce0c7550adfb081f760afaca48de6b74f05b6,Trúc Bạch Lake,Sulu Sea,90000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,4755fa6ba8ea0979753592dcb52dc2428550a7159a50cdc713728635a0804000,Bucura Lake,Sulu Sea,105000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,4b453c0fc5fd510e2b54934d5a3174f873e73066e2f0643cb35585d321ce0887,Frying Pan Lake,Sulu Sea,38000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,4dfb4f0fc2c2e55249ed17e4749c8557a6c42e50d218a877d7182675ff16469e,Blausee,Gulf of Oman,6400.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,54a672e547708c095440de1557275bfe305e496384987f5fa549d50e2177ab39,Red Lake (Romania),Java Sea,114700.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,57b7530be76607b314d07e162a54072eebe21f008deb0ecff9341ae713f04b37,Blausee,Java Sea,6400.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,5a2f9ce6de0be0cb944cbfe39edc1c6478dd290d99e33d87f48f5dc1ceffd2f1,Cosmeston Lakes Country Park,Gulf of Oman,150000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,62391f9768e2e6b26da5138a271c8f7047a6ec60babae145788c9983023d3b73,Lake Hévíz,Java Sea,47500.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,626758af72a41b3fe56eb137c0d2300ba6f7b129f32dfdc22d3c33b424cd6456,Lake Tali Karng,Java Sea,140000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,6817407bb4e773eb8b6d028b5cb94338fae152ba9ed419f72e6cde96a765b0f9,Jamboree Lake,Gulf of Oman,15000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,692c9800d873dafb1732e97dd3f9589c49987c0713ac5f1ef3f63a844afe2384,Bâlea Lake,Java Sea,47000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,6a71e69df094c0c39c2b6ded29f3a7431b2f195392e899876395068983331ecf,Morské oko (Slovakia),Gulf of Oman,130000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,6ead09166f0de2a450645d2e7fa082e5d5596742d281695640383080d2ae20fe,Lake Hévíz,Gulf of Oman,47500.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,70bc1780ce5af3d0caec99c125c50a775871f0d047e7f7e2c67f3c616f31900e,Jamboree Lake,Java Sea,15000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,71f6c049bf178d94b5b4f19645986593c563f67a4d52378b5dd3201840176658,Għajn Tuffieħa,Gulf of Oman,54300.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,7210059966f8709f4c0e9f6d0243e5776e88b7a91103ca16863e318d04ce1b7a,Avalanche Lake (New York),Java Sea,36421.7,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,7267180d187b6af049314f49c6383db3d5ca1378db322b01600a36218f40d8eb,Turtle Lake (Tbilisi),Gulf of Oman,34000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,740ac45fe079787c763f2acd9177c56ecfaac88dd1814a65ec4d1ce4253e001a,Moqua Well,Gulf of Oman,2000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.1,1.0,0.9,1.0,0.1,NO,NO,True,False,True,0.1,0.9
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,755de7460c9d1d57503bfe6bf2828d936f5a4e1cf1518851a35c9bdc09753875,Lago di Saoseo,Java Sea,25000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,89a8ec56d5f015a0732c967297d448175dcd57e85bb6f2c3653f535fe7bf03a2,Lake Parz,Java Sea,30000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.4,1.0,0.5,NO,YES,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,8b6de4e34f3f9904d815294c89211b1b31006827f5c9628788dcd51dd307926d,Lake Tuendae,Java Sea,5600.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,8bb97176b59e679b932c7ea9e418b8a66ce3f37c7e7436e1bf6f46f35abf25be,Horseshoe Lake (Washington),Gulf of Oman,101171.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,8bf8af4a256573a83e02cfb3403be9977fbcd7dd37da21dd1ac0cfa442dd88dd,Otjikoto Lake,Sulu Sea,5100.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,8e355ac26dba4ae90d1a94eec920df21e90449fdb1a69ad5fcfcc1559ede8f35,Bâlea Lake,Gulf of Oman,47000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,8e8682001e5f5666f537064eab01b5a653ed1837826e5d1a3e5f9736b7101bdd,Frying Pan Lake,Java Sea,38000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,911df138c85097269a52552f5564da9e4db6ef38d3fe0bc27b56693e0b53d11a,Otjikoto Lake,Gulf of Oman,5100.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,9299775cf9e9bb88f8c3380a7c1cfe0ef8e13c7745780b0ddc9d38905c0601ce,Horseshoe Lake (Washington),Java Sea,101171.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,ad35abfc95bc480cdb92538f923c896e93877cc9b56fa50f243653aee8c15a54,Gormire Lake,Java Sea,64000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.1,1.0,0.8,1.0,0.1,NO,NO,True,False,True,0.1,0.9
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,adc92f725af62997c7f0b9348d5771a0cc38bf2fbd8f915396da8ac185f063f3,Frying Pan Lake,Gulf of Oman,38000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,b1da4a0373f1bba4bf0d3ac34b50175e9968247db2c6578e212730389365a9c6,Bucura Lake,Gulf of Oman,105000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
